PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
257,0,0,-9.5367431640625E-07,-81.4461517333984,47.9706649780273,7,0,0,0
258,0,0,-9.5367431640625E-07,-80.9955749511719,48.8634033203125,7,0,0,0
259,0,0,-9.5367431640625E-07,-80.5372772216797,49.7516212463379,7,0,0,0
260,0,0,-9.5367431640625E-07,-79.9798355102539,50.5818367004395,7,0,0,0
261,0,0,-9.5367431640625E-07,-79.4223937988281,51.412052154541,7,0,0,0
262,0,0,-9.5367431640625E-07,-78.8649520874023,52.2422676086426,7,0,0,0
263,0,0,-9.5367431640625E-07,-78.3075103759766,53.0724830627441,7,0,0,0
264,0,0,-9.5367431640625E-07,-77.7500686645508,53.9026985168457,7,0,0,0
265,0,0,-9.5367431640625E-07,-77.192626953125,54.7329139709473,7,0,0,0
266,0,0,-9.5367431640625E-07,-76.6351852416992,55.5631294250488,7,0,0,0
267,0,0,-9.5367431640625E-07,-76.0777435302734,56.3933486938477,7,0,0,0
268,0,0,-9.5367431640625E-07,-75.2917785644531,57.0043907165527,7,0,0,0
269,0,0,-9.5367431640625E-07,-74.4855575561523,57.596004486084,7,0,0,0
270,0,0,-9.5367431640625E-07,-73.6793365478516,58.1876182556152,7,0,0,0
271,0,0,-9.5367431640625E-07,-72.8731155395508,58.7792320251465,7,0,0,0
272,0,0,-9.5367431640625E-07,-72.06689453125,59.370849609375,7,0,0,0
273,0,0,-9.5367431640625E-07,-71.2606735229492,59.9624671936035,7,0,0,0
274,0,0,-9.5367431640625E-07,-70.4544525146484,60.5540809631348,7,0,0,0
275,0,0,-9.5367431640625E-07,-69.6264038085938,61.1069717407227,7,0,0,0
276,0,0,-9.5367431640625E-07,-68.7028350830078,61.4904136657715,7,0,0,0
277,0,0,-9.5367431640625E-07,-67.7792663574219,61.8738555908203,7,0,0,0
278,0,0,-9.5367431640625E-07,-66.8556976318359,62.2572975158691,7,0,0,0
279,0,0,-9.5367431640625E-07,-65.93212890625,62.6407356262207,7,0,0,0
280,0,0,-9.5367431640625E-07,-65.0085601806641,63.0241775512695,7,0,0,0
281,0,0,-9.5367431640625E-07,-64.0849914550781,63.4076194763184,7,0,0,0
282,0,0,-9.5367431640625E-07,-63.1173400878906,63.6264801025391,7,0,0,0
283,0,0,-9.5367431640625E-07,-62.1257667541504,63.7560272216797,7,0,0,0
284,0,0,-9.5367431640625E-07,-61.1341934204102,63.8855743408203,7,0,0,0
285,0,0,-9.5367431640625E-07,-60.1426200866699,64.0151214599609,7,0,0,0
286,0,0,-9.5367431640625E-07,-59.1510467529297,64.1446685791016,7,0,0,0
287,0,0,-9.5367431640625E-07,-58.1594734191895,64.2742156982422,7,0,0,0
288,0,0,-9.5367431640625E-07,-57.1679000854492,64.4037628173828,7,0,0,0
289,0,0,-9.5367431640625E-07,-56.1755142211914,64.4049606323242,7,0,0,0
290,0,0,-9.5367431640625E-07,-55.1823844909668,64.2879486083984,7,0,0,0
291,0,0,-9.5367431640625E-07,-54.1892547607422,64.1709289550781,7,0,0,0
292,0,0,-9.5367431640625E-07,-53.1961250305176,64.0539169311523,7,0,0,0
293,0,0,-9.5367431640625E-07,-52.202995300293,63.9369010925293,7,0,0,0
294,0,0,-9.5367431640625E-07,-51.2098655700684,63.8198852539063,7,0,0,0
295,0,0,-9.5367431640625E-07,-50.2167358398438,63.7028694152832,7,0,0,0
296,0,0,-9.5367431640625E-07,-49.2236061096191,63.5858535766602,7,0,0,0
297,0,0,0,-48.2696189880371,63.3096313476563,7,0,0,0
298,0,0,0,-47.3354454040527,62.9528121948242,7,0,0,0
299,0,0,0,-46.4012718200684,62.5959892272949,7,0,0,0
300,0,0,0,-45.467098236084,62.2391662597656,7,0,0,0
301,0,0,0,-44.5273132324219,61.8974609375,7,0,0,0
302,0,0,0,-43.5866508483887,61.5581130981445,7,0,0,0
303,0,0,0,-42.6459884643555,61.2187652587891,7,0,0,0
304,0,0,0,-41.7051391601563,60.8799705505371,7,0,0,0
305,0,0,0,-40.7540321350098,60.5711135864258,7,0,0,0
306,0,0,0,-39.8029251098633,60.2622528076172,7,0,0,0
307,0,0,0,-38.8518180847168,59.9533958435059,7,0,0,0
308,0,0,0,-37.8950881958008,59.6629486083984,7,0,0,0
309,0,0,0,-36.9336967468262,59.3877639770508,7,0,0,0
310,0,0,0,-35.9723052978516,59.1125793457031,7,0,0,0
311,0,0,-9.5367431640625E-07,-35.0209655761719,58.8066940307617,7,0,0,0
312,0,0,-9.5367431640625E-07,-34.0829887390137,58.4599990844727,7,0,0,0
313,0,0,-9.5367431640625E-07,-33.1450119018555,58.1133041381836,7,0,0,0
314,0,0,-9.5367431640625E-07,-32.2070350646973,57.7666091918945,7,0,0,0
315,0,0,-9.5367431640625E-07,-31.2690582275391,57.4199142456055,7,0,0,0
316,0,0,-9.5367431640625E-07,-30.3310813903809,57.0732192993164,7,0,0,0
317,0,0,-9.5367431640625E-07,-29.3931045532227,56.7265243530273,7,0,0,0
318,0,0,-9.5367431640625E-07,-28.4551277160645,56.379825592041,7,0,0,0
319,0,0,-9.5367431640625E-07,-27.5171508789063,56.033130645752,7,0,0,0
320,0,0,-9.5367431640625E-07,-26.579174041748,55.6864318847656,7,0,0,0
321,0,0,-9.5367431640625E-07,-25.6411972045898,55.3397369384766,7,0,0,0
322,0,0,-9.5367431640625E-07,-24.7032203674316,54.9930381774902,7,0,0,0
323,0,0,-9.5367431640625E-07,-23.7652435302734,54.6463432312012,7,0,0,0
324,0,0,-9.5367431640625E-07,-22.8272666931152,54.2996444702148,7,0,0,0
325,0,0,-9.5367431640625E-07,-21.8892879486084,53.9529495239258,7,0,0,0
326,0,0,-9.5367431640625E-07,-20.9513092041016,53.6062545776367,7,0,0,0
327,0,0,-9.5367431640625E-07,-20.0133323669434,53.2595596313477,7,0,0,0
328,0,0,-9.5367431640625E-07,-19.0753555297852,52.9128646850586,7,0,0,0
329,0,0,-9.5367431640625E-07,-18.137378692627,52.5661697387695,7,0,0,0
330,0,0,-9.5367431640625E-07,-17.1994018554688,52.2194709777832,7,0,0,0
331,0,0,-9.5367431640625E-07,-16.2614250183105,51.8727722167969,7,0,0,0
332,0,0,-9.5367431640625E-07,-15.323447227478,51.5260772705078,7,0,0,0
333,0,0,-9.5367431640625E-07,-14.3854703903198,51.1793785095215,7,0,0,0
334,0,0,-9.5367431640625E-07,-13.4474925994873,50.8326835632324,7,0,0,0
335,0,0,-9.5367431640625E-07,-12.5002679824829,50.5142250061035,7,0,0,0
336,0,0,-9.5367431640625E-07,-11.5389184951782,50.2388916015625,7,0,0,0
337,0,0,-9.5367431640625E-07,-10.5775690078735,49.9635581970215,7,0,0,0
338,0,0,-9.5367431640625E-07,-9.61621952056885,49.6882286071777,7,0,0,0
339,0,0,-9.5367431640625E-07,-8.65487003326416,49.4128952026367,7,0,0,0
340,0,0,-9.5367431640625E-07,-7.69352054595947,49.137565612793,7,0,0,0
341,0,0,0,-6.7539963722229,48.7990264892578,7,0,0,0
342,0,0,0,-5.82756805419922,48.4225540161133,7,0,0,0
343,0,0,0,-4.90113925933838,48.046085357666,7,0,0,0
344,0,0,0,-3.97471070289612,47.6696128845215,7,0,0,0
345,0,0,0,-3.03698945045471,47.3225975036621,7,0,0,0
346,0,0,0,-2.09632873535156,46.9832496643066,7,0,0,0
347,0,0,0,-1.15566825866699,46.6439018249512,7,0,0,0
348,0,0,0,-0.215008020401001,46.3045501708984,7,0,0,0
349,0,0,0,0.702689945697784,45.9075469970703,7,0,0,0
350,0,0,0,1.61909103393555,45.5072860717773,7,0,0,0
351,0,0,0,2.53549218177795,45.1070251464844,7,0,0,0
352,0,0,0,3.45667839050293,44.7179527282715,7,0,0,0
353,0,0,0,4.3790864944458,44.3317375183105,7,0,0,0
354,0,0,-9.5367431640625E-07,5.3023738861084,43.94775390625,7,0,0,0
355,0,0,-9.5367431640625E-07,6.24035167694092,43.6010589599609,7,0,0,0
356,0,0,-9.5367431640625E-07,7.17832946777344,43.2543640136719,7,0,0,0
