PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
89,0,0,-2.70649480819702,-30.1093845367432,-80.0607833862305,7,0,0,0
90,0,0,-2.71722435951233,-29.3532485961914,-80.6961669921875,7,0,0,0
91,0,0,-2.71876287460327,-28.3981742858887,-80.9925308227539,7,0,0,0
92,0,0,-2.72030138969421,-27.4430999755859,-81.2888870239258,7,0,0,0
93,0,0,-2.72183990478516,-26.4880256652832,-81.5852508544922,7,0,0,0
94,0,0,-2.7233784198761,-25.5329513549805,-81.8816070556641,7,0,0,0
95,0,0,-2.72491669654846,-24.5778770446777,-82.1779708862305,7,0,0,0
96,0,0,-2.7264552116394,-23.6228008270264,-82.4743270874023,7,0,0,0
97,0,0,-2.73123574256897,-22.6684951782227,-82.7730865478516,7,0,0,0
98,0,0,-2.73928642272949,-21.7149639129639,-83.0742721557617,7,0,0,0
99,0,0,-2.74733734130859,-20.7614326477051,-83.3754577636719,7,0,0,0
100,0,0,-2.75538802146912,-19.8079013824463,-83.676643371582,7,0,0,0
101,0,0,-2.76343894004822,-18.8543701171875,-83.9778289794922,7,0,0,0
102,0,0,-2.77148962020874,-17.9008388519287,-84.2790145874023,7,0,0,0
103,0,0,-2.77954053878784,-16.9473075866699,-84.5802001953125,7,0,0,0
104,0,0,-2.78390955924988,-15.9850473403931,-84.8493728637695,7,0,0,0
105,0,0,-2.78305768966675,-15.0104074478149,-85.0731506347656,7,0,0,0
106,0,0,-2.78220582008362,-14.0357675552368,-85.2969284057617,7,0,0,0
107,0,0,-2.78135395050049,-13.0611276626587,-85.5207061767578,7,0,0,0
108,0,0,-2.78050208091736,-12.0864877700806,-85.7444839477539,7,0,0,0
109,0,0,-2.77965021133423,-11.1118478775024,-85.96826171875,7,0,0,0
110,0,0,-2.77879810333252,-10.1372079849243,-86.1920394897461,7,0,0,0
111,0,0,-2.77794623374939,-9.16256809234619,-86.4158172607422,7,0,0,0
112,0,0,-2.77115964889526,-8.18797206878662,-86.6396255493164,7,0,0,0
113,0,0,-2.75994610786438,-7.21340799331665,-86.8634567260742,7,0,0,0
114,0,0,-2.7487325668335,-6.23884391784668,-87.087287902832,7,0,0,0
115,0,0,-2.73751902580261,-5.26427936553955,-87.3111114501953,7,0,0,0
116,0,0,-2.72630548477173,-4.28971529006958,-87.5349426269531,7,0,0,0
117,0,0,-2.71509194374084,-3.31515073776245,-87.7587661743164,7,0,0,0
118,0,0,-2.70387840270996,-2.34058666229248,-87.9825973510742,7,0,0,0
119,0,0,-2.69266486167908,-1.36602199077606,-88.2064208984375,7,0,0,0
120,0,0,-2.68429446220398,-0.638561248779297,-88.3734970092773,7,0,0,0
121,0,0,-2.91479468345642,-3.2799186706543,-108.585586547852,7,0,0,0
