PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
71,0,0,-1.98397934436798,0.566006183624268,23.1615409851074,7,0,0,0
72,0,0,-1.97679114341736,0.82084846496582,22.1945858001709,7,0,0,0
73,0,0,-1.97353506088257,1.07569551467896,21.2276096343994,7,0,0,0
74,0,0,-1.97027897834778,1.33054256439209,20.2606334686279,7,0,0,0
75,0,0,-1.96702289581299,1.58538961410522,19.2936573028564,7,0,0,0
76,0,0,-1.9637668132782,1.84023666381836,18.326681137085,7,0,0,0
77,0,0,-1.96051073074341,2.09508371353149,17.3597049713135,7,0,0,0
78,0,0,-1.95725464820862,2.34993076324463,16.392728805542,7,0,0,0
79,0,0,-1.95399856567383,2.60477781295776,15.4257526397705,7,0,0,0
80,0,0,-1.95074248313904,2.8596248626709,14.458776473999,7,0,0,0
81,0,0,-1.94748640060425,3.11447191238403,13.4918003082275,7,0,0,0
82,0,0,-1.94423031806946,3.36931896209717,12.5248241424561,7,0,0,0
83,0,0,-1.94097423553467,3.6241660118103,11.5578479766846,7,0,0,0
84,0,0,-1.93771815299988,3.87901329994202,10.5908718109131,7,0,0,0
85,0,0,-1.93446207046509,4.13386058807373,9.6238956451416,7,0,0,0
86,0,0,-1.9312059879303,4.38870763778687,8.65691947937012,7,0,0,0
87,0,0,-1.92794990539551,4.6435546875,7.68994379043579,7,0,0,0
88,0,0,-1.92469370365143,4.89840173721313,6.72296810150146,7,0,0,0
89,0,0,-1.92143762111664,5.15324878692627,5.75599241256714,7,0,0,0
90,0,0,-1.91818141937256,5.4080958366394,4.78901672363281,7,0,0,0
91,0,0,-1.91492533683777,5.66294288635254,3.82204103469849,7,0,0,0
92,0,0,-1.91166913509369,5.91778993606567,2.85506534576416,7,0,0,0
93,0,0,-1.9084130525589,6.17263698577881,1.88808941841125,7,0,0,0
94,0,0,-1.90515685081482,6.42748403549194,0.921113610267639,7,0,0,0
95,0,0,-1.90190076828003,6.68233156204224,-0.0458622574806213,7,0,0,0
96,0,0,-1.89864456653595,6.93717861175537,-1.01283812522888,7,0,0,0
97,0,0,-1.89538848400116,7.19202613830566,-1.9798139333725,7,0,0,0
98,0,0,-1.89213228225708,7.4468731880188,-2.94678974151611,7,0,0,0
99,0,0,-1.88887619972229,7.70172071456909,-3.91376543045044,7,0,0,0
100,0,0,-1.88803482055664,7.97051954269409,-4.87681770324707,7,0,0,0
101,0,0,-1.88992714881897,8.25511837005615,-5.83546257019043,7,0,0,0
102,0,0,-1.8918194770813,8.53971767425537,-6.79410743713379,7,0,0,0
103,0,0,-1.89371180534363,8.82431697845459,-7.75275230407715,7,0,0,0
104,0,0,-1.89560413360596,9.10891628265381,-8.71139717102051,7,0,0,0
105,0,0,-1.897496342659,9.39351558685303,-9.67004203796387,7,0,0,0
106,0,0,-1.89938867092133,9.67811489105225,-10.6286869049072,7,0,0,0
107,0,0,-1.90128087997437,9.96271419525146,-11.5873317718506,7,0,0,0
108,0,0,-1.90317320823669,10.2473125457764,-12.5459766387939,7,0,0,0
109,0,0,-1.90506541728973,10.5319118499756,-13.5046215057373,7,0,0,0
110,0,0,-1.90695774555206,10.8165102005005,-14.4632663726807,7,0,0,0
111,0,0,-1.9088499546051,11.1011095046997,-15.421911239624,7,0,0,0
112,0,0,-1.91074228286743,11.3857078552246,-16.3805561065674,7,0,0,0
113,0,0,-1.90962791442871,11.6683502197266,-17.3397750854492,7,0,0,0
114,0,0,-1.9057502746582,11.9491930007935,-18.2995204925537,7,0,0,0
115,0,0,-1.9018726348877,12.2300357818604,-19.2592658996582,7,0,0,0
116,0,0,-1.89799499511719,12.5108785629272,-20.2190113067627,7,0,0,0
117,0,0,-1.89411735534668,12.7917213439941,-21.1787567138672,7,0,0,0
118,0,0,-1.89023971557617,13.072564125061,-22.1385021209717,7,0,0,0
119,0,0,-1.88636207580566,13.3534069061279,-23.0982475280762,7,0,0,0
120,0,0,-1.88248443603516,13.6342506408691,-24.0579929351807,7,0,0,0
121,0,0,-1.87860679626465,13.915093421936,-25.0177383422852,7,0,0,0
122,0,0,-1.87472915649414,14.1959362030029,-25.9774837493896,7,0,0,0
123,0,0,-1.87085151672363,14.4767799377441,-26.9372291564941,7,0,0,0
124,0,0,-1.86697387695313,14.757622718811,-27.8969745635986,7,0,0,0
125,0,0,-1.86452269554138,15.0178689956665,-28.8623828887939,7,0,0,0
126,0,0,-1.86282932758331,15.2671661376953,-29.8308086395264,7,0,0,0
127,0,0,-1.86113595962524,15.5164642333984,-30.7992343902588,7,0,0,0
128,0,0,-1.85944259166718,15.7657623291016,-31.7676601409912,7,0,0,0
129,0,0,-1.85774922370911,16.0150604248047,-32.736083984375,7,0,0,0
130,0,0,-1.85605585575104,16.2643585205078,-33.7045097351074,7,0,0,0
131,0,0,-1.85436248779297,16.5136566162109,-34.6729354858398,7,0,0,0
132,0,0,-1.8526691198349,16.7629547119141,-35.6413612365723,7,0,0,0
133,0,0,-1.85097575187683,17.0122528076172,-36.6097869873047,7,0,0,0
134,0,0,-1.84928238391876,17.2615509033203,-37.5782127380371,7,0,0,0
135,0,0,-1.84758913516998,17.5108489990234,-38.5466384887695,7,0,0,0
136,0,0,-1.84589576721191,17.7601451873779,-39.515064239502,7,0,0,0
137,0,0,-1.84420251846313,18.0094432830811,-40.4834899902344,7,0,0,0
138,0,0,-1.84250915050507,18.2587394714355,-41.4519157409668,7,0,0,0
139,0,0,-1.84081590175629,18.5080375671387,-42.4203414916992,7,0,0,0
140,0,0,-1.83912253379822,18.7573356628418,-43.3887672424316,7,0,0,0
141,0,0,-1.83742928504944,19.0066318511963,-44.3571929931641,7,0,0,0
142,0,0,-1.83596909046173,19.2517509460449,-45.3266677856445,7,0,0,0
143,0,0,-1.83491516113281,19.4895935058594,-46.2979698181152,7,0,0,0
144,0,0,-1.83386123180389,19.7274341583252,-47.2692718505859,7,0,0,0
145,0,0,-1.83280730247498,19.965274810791,-48.2405738830566,7,0,0,0
146,0,0,-1.83175337314606,20.2031173706055,-49.2118759155273,7,0,0,0
147,0,0,-1.83069944381714,20.4409580230713,-50.183177947998,7,0,0,0
148,0,0,-1.82964551448822,20.6787986755371,-51.1544799804688,7,0,0,0
149,0,0,-1.8285915851593,20.9166412353516,-52.1257820129395,7,0,0,0
150,0,0,-1.82753765583038,21.1544818878174,-53.0970840454102,7,0,0,0
151,0,0,-1.82648372650146,21.3923225402832,-54.0683860778809,7,0,0,0
152,0,0,-1.82542979717255,21.6301651000977,-55.0396881103516,7,0,0,0
153,0,0,-1.82437586784363,21.8680057525635,-56.0109901428223,7,0,0,0
154,0,0,-1.82332193851471,22.1058464050293,-56.982292175293,7,0,0,0
155,0,0,-1.82226812839508,22.3436889648438,-57.9535942077637,7,0,0,0
156,0,0,-1.82121419906616,22.5815296173096,-58.9248962402344,7,0,0,0
157,0,0,-1.82016038894653,22.8193702697754,-59.8961982727051,7,0,0,0
158,0,0,-1.81910645961761,23.0572128295898,-60.8675003051758,7,0,0,0
159,0,0,-1.81805264949799,23.2950534820557,-61.8388023376465,7,0,0,0
160,0,0,-1.81699872016907,23.5328941345215,-62.8101043701172,7,0,0,0
161,0,0,-1.81629884243011,23.6908531188965,-63.4551811218262,7,0,0,0
162,0,0,-1.99685025215149,-7.97326946258545,41.5933456420898,7,0,0,0
163,0,0,-1.99467658996582,-7.718421459198,40.6263656616211,7,0,0,0
164,0,0,-1.99250292778015,-7.46357345581055,39.6593856811523,7,0,0,0
165,0,0,-1.99032926559448,-7.2087254524231,38.6924057006836,7,0,0,0
166,0,0,-1.98815560340881,-6.95387744903564,37.7254257202148,7,0,0,0
167,0,0,-1.98598194122314,-6.69902944564819,36.7584457397461,7,0,0,0
168,0,0,-1.98380827903748,-6.44418144226074,35.7914657592773,7,0,0,0
169,0,0,-1.98163461685181,-6.18933343887329,34.8244857788086,7,0,0,0
170,0,0,-1.97946095466614,-5.93448543548584,33.8575057983398,7,0,0,0
171,0,0,-1.97728729248047,-5.67963743209839,32.8905258178711,7,0,0,0
172,0,0,-1.9751136302948,-5.42478942871094,31.923547744751,7,0,0,0
173,0,0,-1.97293996810913,-5.16994142532349,30.9565696716309,7,0,0,0
174,0,0,-1.97076630592346,-4.91509342193604,29.9895915985107,7,0,0,0
175,0,0,-1.96859264373779,-4.66024541854858,29.0226135253906,7,0,0,0
176,0,0,-1.96641898155212,-4.40539741516113,28.0556354522705,7,0,0,0
177,0,0,-1.96424531936646,-4.15054941177368,27.0886573791504,7,0,0,0
178,0,0,-1.96207165718079,-3.89570164680481,26.1216793060303,7,0,0,0
179,0,0,-1.95989787578583,-3.64085388183594,25.1547012329102,7,0,0,0
180,0,0,-1.95772421360016,-3.38600611686707,24.18772315979,7,0,0,0
181,0,0,-1.9555504322052,-3.13115835189819,23.2207450866699,7,0,0,0
182,0,0,-1.95337677001953,-2.8763108253479,22.2537670135498,7,0,0,0
183,0,0,-1.95118629932404,-2.62055158615112,21.2870330810547,7,0,0,0
184,0,0,-1.94886028766632,-2.35741186141968,20.3222789764404,7,0,0,0
185,0,0,-1.94653427600861,-2.09427213668823,19.3575248718262,7,0,0,0
186,0,0,-1.94420826435089,-1.83113241195679,18.3927707672119,7,0,0,0
187,0,0,-1.94188225269318,-1.56799268722534,17.4280166625977,7,0,0,0
188,0,0,-1.93955624103546,-1.3048529624939,16.4632625579834,7,0,0,0
189,0,0,-1.93723022937775,-1.04171335697174,15.4985074996948,7,0,0,0
190,0,0,-1.93490421772003,-0.778573751449585,14.5337524414063,7,0,0,0
191,0,0,-1.93257820606232,-0.515434086322784,13.5689973831177,7,0,0,0
192,0,0,-1.9302521944046,-0.252294421195984,12.6042423248291,7,0,0,0
193,0,0,-1.92792618274689,0.0108452141284943,11.6394872665405,7,0,0,0
194,0,0,-1.92560017108917,0.273984849452972,10.674732208252,7,0,0,0
195,0,0,-1.92327415943146,0.537124514579773,9.70997714996338,7,0,0,0
196,0,0,-1.92094814777374,0.800264120101929,8.7452220916748,7,0,0,0
197,0,0,-1.91862213611603,1.06340384483337,7.78046703338623,7,0,0,0
198,0,0,-1.91629612445831,1.32654345035553,6.81571197509766,7,0,0,0
199,0,0,-1.9139701128006,1.58968305587769,5.85095691680908,7,0,0,0
200,0,0,-1.91164398193359,1.85282266139984,4.88620185852051,7,0,0,0
201,0,0,-1.90931797027588,2.115962266922,3.92144680023193,7,0,0,0
202,0,0,-1.90699183940887,2.37910199165344,2.95669174194336,7,0,0,0
203,0,0,-1.90466582775116,2.64224171638489,1.99193668365479,7,0,0,0
204,0,0,-1.90233969688416,2.90538144111633,1.0271817445755,7,0,0,0
205,0,0,-1.90001368522644,3.16852116584778,0.0624268054962158,7,0,0,0
206,0,0,-1.89768755435944,3.43166089057922,-0.902328133583069,7,0,0,0
207,0,0,-1.89536154270172,3.69480061531067,-1.86708307266235,7,0,0,0
208,0,0,-1.89303541183472,3.95794034004211,-2.83183813095093,7,0,0,0
209,0,0,-1.890709400177,4.22107982635498,-3.7965931892395,7,0,0,0
210,0,0,-1.88838326931,4.48421955108643,-4.76134824752808,7,0,0,0
211,0,0,-1.88930296897888,4.75681066513062,-5.72339630126953,7,0,0,0
212,0,0,-1.8939026594162,5.04012727737427,-6.68241167068481,7,0,0,0
213,0,0,-1.89850234985352,5.32344388961792,-7.6414270401001,7,0,0,0
214,0,0,-1.90310204029083,5.60676050186157,-8.60044288635254,7,0,0,0
215,0,0,-1.90770173072815,5.89007711410522,-9.55945873260498,7,0,0,0
216,0,0,-1.91230154037476,6.17339372634888,-10.5184745788574,7,0,0,0
217,0,0,-1.91690123081207,6.45671033859253,-11.4774904251099,7,0,0,0
218,0,0,-1.92150104045868,6.74002695083618,-12.4365062713623,7,0,0,0
219,0,0,-1.926100730896,7.02334356307983,-13.3955221176147,7,0,0,0
220,0,0,-1.9307005405426,7.30666017532349,-14.3545379638672,7,0,0,0
221,0,0,-1.93530023097992,7.58997678756714,-15.3135538101196,7,0,0,0
222,0,0,-1.93990004062653,7.87329339981079,-16.2725696563721,7,0,0,0
223,0,0,-1.94449973106384,8.15660953521729,-17.2315845489502,7,0,0,0
224,0,0,-1.94386160373688,8.42933464050293,-18.1936054229736,7,0,0,0
225,0,0,-1.93840980529785,8.69232559204102,-19.1583881378174,7,0,0,0
226,0,0,-1.93295800685883,8.9553165435791,-20.1231708526611,7,0,0,0
227,0,0,-1.9275062084198,9.21830749511719,-21.0879535675049,7,0,0,0
228,0,0,-1.92205429077148,9.48129844665527,-22.0527362823486,7,0,0,0
229,0,0,-1.91660249233246,9.74428939819336,-23.0175189971924,7,0,0,0
230,0,0,-1.91115057468414,10.0072803497314,-23.9823017120361,7,0,0,0
231,0,0,-1.90569877624512,10.2702713012695,-24.9470844268799,7,0,0,0
232,0,0,-1.9002468585968,10.5332622528076,-25.9118671417236,7,0,0,0
233,0,0,-1.89479506015778,10.79625415802,-26.8766498565674,7,0,0,0
234,0,0,-1.88934314250946,11.0592451095581,-27.8414325714111,7,0,0,0
235,0,0,-1.88389134407043,11.3222370147705,-28.8062152862549,7,0,0,0
236,0,0,-1.8819944858551,11.4137382507324,-29.1418876647949,7,0,0,0
237,0,0,-1.97714734077454,-7.97060060501099,41.5940551757813,7,0,0,0
238,0,0,-1.97548449039459,-7.86197996139526,40.5999717712402,7,0,0,0
239,0,0,-1.97382152080536,-7.75335931777954,39.6058883666992,7,0,0,0
240,0,0,-1.97215867042542,-7.64473867416382,38.6118049621582,7,0,0,0
241,0,0,-1.97049570083618,-7.5361180305481,37.6177215576172,7,0,0,0
242,0,0,-1.96883285045624,-7.42749738693237,36.6236381530762,7,0,0,0
243,0,0,-1.967169880867,-7.31887674331665,35.6295547485352,7,0,0,0
244,0,0,-1.96550691127777,-7.21025609970093,34.6354713439941,7,0,0,0
245,0,0,-1.96384406089783,-7.10163497924805,33.6413879394531,7,0,0,0
246,0,0,-1.96218109130859,-6.99301385879517,32.6473045349121,7,0,0,0
247,0,0,-1.96051824092865,-6.88439273834229,31.6532230377197,7,0,0,0
248,0,0,-1.95885527133942,-6.77577209472656,30.6591415405273,7,0,0,0
249,0,0,-1.95719242095947,-6.66715145111084,29.665060043335,7,0,0,0
250,0,0,-1.95552945137024,-6.55853033065796,28.6709785461426,7,0,0,0
251,0,0,-1.9538666009903,-6.44990968704224,27.6768970489502,7,0,0,0
252,0,0,-1.95220363140106,-6.34128856658936,26.6828155517578,7,0,0,0
253,0,0,-1.95054078102112,-6.23266792297363,25.6887340545654,7,0,0,0
254,0,0,-1.94887781143188,-6.12404727935791,24.694652557373,7,0,0,0
255,0,0,-1.94721496105194,-6.01542615890503,23.7005710601807,7,0,0,0
256,0,0,-1.94555199146271,-5.90680551528931,22.7064895629883,7,0,0,0
257,0,0,-1.94388914108276,-5.79818439483643,21.7124080657959,7,0,0,0
258,0,0,-1.94222617149353,-5.6895637512207,20.7183265686035,7,0,0,0
259,0,0,-1.93967187404633,-5.45279312133789,19.7479991912842,7,0,0,0
260,0,0,-1.93699169158936,-5.1979455947876,18.7810211181641,7,0,0,0
261,0,0,-1.93431150913239,-4.9430980682373,17.8140430450439,7,0,0,0
262,0,0,-1.93163132667542,-4.68825054168701,16.8470649719238,7,0,0,0
263,0,0,-1.92895114421844,-4.43340301513672,15.880087852478,7,0,0,0
264,0,0,-1.92627096176147,-4.17855548858643,14.9131107330322,7,0,0,0
265,0,0,-1.9235907793045,-3.92370796203613,13.9461336135864,7,0,0,0
266,0,0,-1.92091059684753,-3.66886019706726,12.9791564941406,7,0,0,0
267,0,0,-1.91823041439056,-3.41401243209839,12.0121793746948,7,0,0,0
268,0,0,-1.91555035114288,-3.1591649055481,11.045202255249,7,0,0,0
269,0,0,-1.91287016868591,-2.9043173789978,10.0782251358032,7,0,0,0
270,0,0,-1.91019010543823,-2.64946985244751,9.11124801635742,7,0,0,0
271,0,0,-1.90750992298126,-2.39462232589722,8.14427089691162,7,0,0,0
272,0,0,-1.90482985973358,-2.13977479934692,7.17729330062866,7,0,0,0
273,0,0,-1.90214967727661,-1.88492715358734,6.2103157043457,7,0,0,0
274,0,0,-1.89946961402893,-1.63007950782776,5.24333810806274,7,0,0,0
275,0,0,-1.89678943157196,-1.37523186206818,4.27636051177979,7,0,0,0
276,0,0,-1.89410936832428,-1.12038421630859,3.30938291549683,7,0,0,0
277,0,0,-1.89142918586731,-0.865536570549011,2.34240531921387,7,0,0,0
278,0,0,-1.88874912261963,-0.610688924789429,1.37542772293091,7,0,0,0
279,0,0,-1.88606894016266,-0.355841249227524,0.408450186252594,7,0,0,0
280,0,0,-1.88338887691498,-0.100993543863297,-0.55852735042572,7,0,0,0
281,0,0,-1.88070869445801,0.153854131698608,-1.52550482749939,7,0,0,0
282,0,0,-1.87802863121033,0.408701807260513,-2.49248218536377,7,0,0,0
283,0,0,-1.87534844875336,0.663549482822418,-3.45945978164673,7,0,0,0
284,0,0,-1.87266838550568,0.918397188186646,-4.42643737792969,7,0,0,0
285,0,0,-1.86998820304871,1.17324483394623,-5.39341497421265,7,0,0,0
286,0,0,-1.87090837955475,1.42079055309296,-6.36215829849243,7,0,0,0
287,0,0,-1.88347983360291,1.64472365379334,-7.33668184280396,7,0,0,0
288,0,0,-1.89605128765106,1.86865675449371,-8.31120491027832,7,0,0,0
289,0,0,-1.90862274169922,2.09258985519409,-9.28572845458984,7,0,0,0
290,0,0,-1.92119431495667,2.31652307510376,-10.2602519989014,7,0,0,0
291,0,0,-1.93376576900482,2.54045605659485,-11.2347755432129,7,0,0,0
292,0,0,-1.94633734226227,2.76438927650452,-12.2092990875244,7,0,0,0
293,0,0,-1.95469772815704,2.36856579780579,-13.1212425231934,7,0,0,0
294,0,0,-1.96293210983276,1.95419478416443,-14.0313129425049,7,0,0,0
295,0,0,-1.97116649150848,1.53982377052307,-14.9413833618164,7,0,0,0
296,0,0,-1.9794008731842,1.12545275688171,-15.8514537811279,7,0,0,0
297,0,0,-1.98763525485992,0.711081862449646,-16.7615242004395,7,0,0,0
298,0,0,-1.99586963653564,0.296710938215256,-17.671594619751,7,0,0,0
299,0,0,-2.00410389900208,-0.117659837007523,-18.5816650390625,7,0,0,0
300,0,0,-2.01879549026489,-0.781028747558594,-19.3045330047607,7,0,0,0
301,0,0,-2.03596043586731,-1.53977012634277,-19.9556999206543,7,0,0,0
302,0,0,-2.05312538146973,-2.29851150512695,-20.6068649291992,7,0,0,0
303,0,0,-2.07029032707214,-3.05725288391113,-21.2580299377441,7,0,0,0
304,0,0,-2.08745527267456,-3.81599378585815,-21.9091968536377,7,0,0,0
305,0,0,-2.10462021827698,-4.57473516464233,-22.5603618621826,7,0,0,0
306,0,0,-2.12171864509583,-5.4375205039978,-23.0485572814941,7,0,0,0
307,0,0,-2.13878679275513,-6.34754467010498,-23.462760925293,7,0,0,0
308,0,0,-2.15585494041443,-7.25756883621216,-23.8769645690918,7,0,0,0
309,0,0,-2.17292308807373,-8.16759300231934,-24.2911682128906,7,0,0,0
310,0,0,-2.18999123573303,-9.07761764526367,-24.7053718566895,7,0,0,0
311,0,0,-2.20705962181091,-9.98764228820801,-25.1195755004883,7,0,0,0
312,0,0,-2.22412776947021,-10.8976669311523,-25.5337791442871,7,0,0,0
313,0,0,-2.2411961555481,-11.8076915740967,-25.9479827880859,7,0,0,0
314,0,0,-2.25826454162598,-12.717716217041,-26.3621864318848,7,0,0,0
315,0,0,-2.2761697769165,-13.6337738037109,-26.7597351074219,7,0,0,0
316,0,0,-2.30065965652466,-14.5972814559937,-27.0262928009033,7,0,0,0
317,0,0,-2.32514953613281,-15.5607891082764,-27.2928504943848,7,0,0,0
318,0,0,-2.34963941574097,-16.5242958068848,-27.5594081878662,7,0,0,0
319,0,0,-2.37412929534912,-17.4878025054932,-27.8259658813477,7,0,0,0
320,0,0,-2.39861917495728,-18.4513092041016,-28.0925235748291,7,0,0,0
321,0,0,-2.42310905456543,-19.41481590271,-28.3590812683105,7,0,0,0
322,0,0,-2.44759893417358,-20.3783226013184,-28.6256408691406,7,0,0,0
323,0,0,-2.47208905220032,-21.3418292999268,-28.8921985626221,7,0,0,0
324,0,0,-2.49657893180847,-22.3053359985352,-29.1587562561035,7,0,0,0
325,0,0,-2.52106881141663,-23.2688426971436,-29.4253158569336,7,0,0,0
326,0,0,-2.53794884681702,-23.9329490661621,-29.6090431213379,7,0,0,0
327,0,0,-2.17322659492493,-11.3887538909912,-4.03166675567627,7,0,0,0
328,0,0,-2.17817282676697,-11.6215333938599,-3.05914974212646,7,0,0,0
329,0,0,-2.18311905860901,-11.8543128967285,-2.08663272857666,7,0,0,0
330,0,0,-2.18806529045105,-12.0870923995972,-1.11411571502686,7,0,0,0
331,0,0,-2.19301152229309,-12.3198719024658,-0.141598701477051,7,0,0,0
332,0,0,-2.19795775413513,-12.5526514053345,0.830918312072754,7,0,0,0
333,0,0,-2.20290398597717,-12.7854309082031,1.80343532562256,7,0,0,0
334,0,0,-2.20785021781921,-13.0182104110718,2.77595233917236,7,0,0,0
335,0,0,-2.21279644966125,-13.2509899139404,3.74846935272217,7,0,0,0
336,0,0,-2.2177426815033,-13.4837694168091,4.72098636627197,7,0,0,0
337,0,0,-2.22268891334534,-13.7165489196777,5.69350337982178,7,0,0,0
338,0,0,-2.22763514518738,-13.9493284225464,6.66602039337158,7,0,0,0
339,0,0,-2.232581615448,-14.182107925415,7.63853740692139,7,0,0,0
340,0,0,-2.23752784729004,-14.4148874282837,8.61105442047119,7,0,0,0
341,0,0,-2.24247431755066,-14.6476669311523,9.583571434021,7,0,0,0
342,0,0,-2.2474205493927,-14.8804454803467,10.5560884475708,7,0,0,0
343,0,0,-2.25236701965332,-15.113224029541,11.5286054611206,7,0,0,0
344,0,0,-2.25731325149536,-15.3460035324097,12.5011224746704,7,0,0,0
345,0,0,-2.26225972175598,-15.578782081604,13.4736394882202,7,0,0,0
346,0,0,-2.26720595359802,-15.8115615844727,14.44615650177,7,0,0,0
347,0,0,-2.27215242385864,-16.044340133667,15.4186735153198,7,0,0,0
348,0,0,-2.27709865570068,-16.2771186828613,16.3911914825439,7,0,0,0
349,0,0,-2.2820451259613,-16.5098991394043,17.3637084960938,7,0,0,0
