PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
250,35.13179161,136.5907122,54.51,-86336.371,-16509.168,7,5236,67,68
251,35.13179377,136.5907151,54.544,-86335.707,-16508.42,7,5236,67,68
252,35.13179593,136.5907181,54.57,-86335.043,-16507.672,7,5236,67,68
253,35.13179809,136.590721,54.603,-86334.38,-16506.924,7,5236,67,68
254,35.13180025,136.590724,54.629,-86333.716,-16506.176,7,5236,67,68
255,35.1318024,136.5907269,54.654,-86333.052,-16505.428,7,5236,67,68
256,35.13180456,136.5907299,54.679,-86332.388,-16504.68,7,5236,67,68
257,35.13180672,136.5907328,54.708,-86331.725,-16503.932,7,5236,67,68
258,35.13180888,136.5907358,54.735,-86331.061,-16503.184,7,5236,67,68
259,35.13181104,136.5907387,54.764,-86330.397,-16502.436,7,5236,67,68
260,35.1318132,136.5907417,54.795,-86329.734,-16501.688,7,5236,67,68
261,35.13181535,136.5907447,54.828,-86329.07,-16500.94,7,5236,67,68
262,35.13181751,136.5907476,54.861,-86328.406,-16500.192,7,5236,67,68
263,35.13181967,136.5907506,54.894,-86327.742,-16499.444,7,5236,67,68
264,35.13182183,136.5907535,54.927,-86327.079,-16498.696,7,5236,67,68
265,35.13182399,136.5907565,54.957,-86326.415,-16497.948,7,5236,67,68
266,35.13182615,136.5907594,54.986,-86325.751,-16497.2,7,5236,67,68
267,35.1318283,136.5907624,55.016,-86325.088,-16496.452,7,5236,67,68
268,35.13183046,136.5907653,55.041,-86324.424,-16495.704,7,5236,67,68
269,35.13183262,136.5907683,55.066,-86323.76,-16494.956,7,5236,67,68
270,35.13183478,136.5907712,55.088,-86323.096,-16494.208,7,5236,67,68
271,35.13183694,136.5907742,55.109,-86322.433,-16493.46,7,5236,67,68
272,35.1318391,136.5907771,55.128,-86321.769,-16492.712,7,5236,67,68
273,35.13184125,136.5907801,55.154,-86321.105,-16491.964,7,5236,67,68
274,35.13184341,136.590783,55.181,-86320.442,-16491.216,7,5236,67,68
275,35.13184557,136.590786,55.199,-86319.778,-16490.468,7,5236,67,68
276,35.13184773,136.590789,55.22,-86319.114,-16489.72,7,5236,67,68
277,35.13184989,136.5907919,55.242,-86318.45,-16488.972,7,5236,67,68
278,35.13185205,136.5907949,55.265,-86317.787,-16488.224,7,5236,67,68
279,35.1318542,136.5907978,55.279,-86317.123,-16487.476,7,5236,67,68
280,35.13185636,136.5908008,55.297,-86316.459,-16486.728,7,5236,67,68
281,35.13185852,136.5908037,55.316,-86315.795,-16485.98,7,5236,67,68
282,35.13186068,136.5908067,55.338,-86315.132,-16485.232,7,5236,67,68
283,35.13186284,136.5908096,55.362,-86314.468,-16484.484,7,5236,67,68
284,35.131865,136.5908126,55.385,-86313.804,-16483.736,7,5236,67,68
285,35.13186715,136.5908155,55.409,-86313.141,-16482.988,7,5236,67,68
286,35.13186931,136.5908185,55.43,-86312.477,-16482.24,7,5236,67,68
287,35.13187147,136.5908214,55.45,-86311.813,-16481.492,7,5236,67,68
288,35.13187363,136.5908244,55.471,-86311.149,-16480.744,7,5236,67,68
289,35.13187579,136.5908273,55.493,-86310.486,-16479.996,7,5236,67,68
290,35.13187795,136.5908303,55.519,-86309.822,-16479.248,7,5236,67,68
291,35.1318801,136.5908332,55.546,-86309.158,-16478.5,7,5236,67,68
292,35.13188226,136.5908362,55.573,-86308.495,-16477.752,7,5236,67,68
293,35.13188442,136.5908392,55.601,-86307.831,-16477.004,7,5236,67,68
294,35.13188658,136.5908421,55.626,-86307.167,-16476.256,7,5236,67,68
295,35.13188874,136.5908451,55.653,-86306.503,-16475.508,7,5236,67,68
296,35.13189089,136.590848,55.679,-86305.84,-16474.76,7,5236,67,68
297,35.13189305,136.590851,55.706,-86305.176,-16474.012,7,5236,67,68
298,35.13189521,136.5908539,55.734,-86304.512,-16473.264,7,5236,67,68
299,35.13189737,136.5908569,55.762,-86303.849,-16472.516,7,5236,67,68
300,35.13189953,136.5908598,55.789,-86303.185,-16471.768,7,5236,67,68
301,35.13190169,136.5908628,55.817,-86302.521,-16471.02,7,5236,67,68
302,35.13190384,136.5908657,55.843,-86301.857,-16470.273,7,5236,67,68
303,35.131906,136.5908687,55.868,-86301.194,-16469.525,7,5236,67,68
304,35.13190816,136.5908716,55.892,-86300.53,-16468.777,7,5236,67,68
305,35.13191032,136.5908746,55.916,-86299.866,-16468.029,7,5236,67,68
306,35.13191248,136.5908775,55.942,-86299.203,-16467.281,7,5236,67,68
307,35.13191464,136.5908805,55.968,-86298.539,-16466.533,7,5236,67,68
308,35.13191679,136.5908835,55.994,-86297.875,-16465.785,7,5236,67,68
309,35.13191895,136.5908864,56.021,-86297.211,-16465.037,7,5236,67,68
310,35.13192111,136.5908894,56.048,-86296.548,-16464.289,7,5236,67,68
311,35.13192327,136.5908923,56.077,-86295.884,-16463.541,7,5236,67,68
312,35.13192461,136.5908942,56.095,-86295.471,-16463.075,7,5236,67,68
313,35.13192543,136.5908953,56.106,-86295.221,-16462.792,7,5236,67,68
314,35.13192757,136.5908982,56.136,-86294.56,-16462.042,7,5236,67,68
315,35.13192971,136.5909012,56.169,-86293.903,-16461.287,7,5236,67,68
316,35.13193183,136.5909042,56.202,-86293.251,-16460.53,7,5236,67,68
317,35.13193394,136.5909072,56.235,-86292.601,-16459.769,7,5236,67,68
318,35.13193418,136.5909075,56.238,-86292.528,-16459.683,7,5236,67,68
319,35.13193605,136.5909102,56.268,-86291.955,-16459.007,7,5236,67,68
320,35.13193815,136.5909132,56.3,-86291.308,-16458.244,7,5236,67,68
321,35.13194025,136.5909162,56.334,-86290.661,-16457.481,7,5236,67,68
322,35.13194236,136.5909193,56.368,-86290.014,-16456.718,7,5236,67,68
323,35.13194446,136.5909223,56.402,-86289.368,-16455.956,7,5236,67,68
324,35.13194656,136.5909253,56.44,-86288.721,-16455.193,7,5236,67,68
325,35.13194867,136.5909283,56.48,-86288.074,-16454.43,7,5236,67,68
326,35.13195077,136.5909313,56.519,-86287.427,-16453.668,7,5236,67,68
327,35.13195287,136.5909343,56.559,-86286.781,-16452.905,7,5236,67,68
328,35.13195498,136.5909373,56.595,-86286.134,-16452.142,7,5236,67,68
329,35.13195708,136.5909403,56.631,-86285.487,-16451.38,7,5236,67,68
330,35.13195918,136.5909433,56.67,-86284.84,-16450.617,7,5236,67,68
331,35.13196129,136.5909464,56.709,-86284.194,-16449.854,7,5236,67,68
332,35.13196339,136.5909494,56.75,-86283.547,-16449.091,7,5236,67,68
333,35.13196549,136.5909524,56.791,-86282.9,-16448.329,7,5236,67,68
334,35.1319676,136.5909554,56.831,-86282.253,-16447.566,7,5236,67,68
335,35.1319697,136.5909584,56.872,-86281.607,-16446.803,7,5236,67,68
336,35.1319718,136.5909614,56.913,-86280.96,-16446.041,7,5236,67,68
337,35.13197391,136.5909644,56.954,-86280.313,-16445.278,7,5236,67,68
338,35.13197601,136.5909674,56.995,-86279.666,-16444.515,7,5236,67,68
339,35.13197811,136.5909704,57.037,-86279.02,-16443.753,7,5236,67,68
340,35.13198022,136.5909735,57.078,-86278.373,-16442.99,7,5236,67,68
341,35.13198232,136.5909765,57.12,-86277.726,-16442.227,7,5236,67,68
342,35.13198442,136.5909795,57.162,-86277.079,-16441.464,7,5236,67,68
343,35.13198653,136.5909825,57.204,-86276.433,-16440.702,7,5236,67,68
344,35.13198863,136.5909855,57.25,-86275.786,-16439.939,7,5236,67,68
345,35.13199073,136.5909885,57.298,-86275.139,-16439.176,7,5236,67,68
346,35.13199284,136.5909915,57.345,-86274.492,-16438.414,7,5236,67,68
347,35.13199494,136.5909945,57.392,-86273.846,-16437.651,7,5236,67,68
348,35.13199704,136.5909976,57.437,-86273.199,-16436.888,7,5236,67,68
349,35.13199915,136.5910006,57.483,-86272.552,-16436.126,7,5236,67,68
350,35.13200125,136.5910036,57.528,-86271.905,-16435.363,7,5236,67,68
351,35.13200335,136.5910066,57.579,-86271.259,-16434.6,7,5236,67,68
352,35.13200546,136.5910096,57.634,-86270.612,-16433.838,7,5236,67,68
353,35.13200756,136.5910126,57.689,-86269.965,-16433.075,7,5236,67,68
354,35.13200966,136.5910156,57.744,-86269.318,-16432.312,7,5236,67,68
355,35.13201177,136.5910186,57.798,-86268.672,-16431.549,7,5236,67,68
356,35.13201251,136.5910197,57.816,-86268.443,-16431.279,7,5236,67,68
